,task_eng_triad_01,task_eng_triad_02,task_eng_triad_04,task_eng_triad_06,task_eng_triad_07,task_eng_triad_08,task_eng_triad_09,task_eng_triad_10,task_eng_triad_11,task_eng_triad_12,task_eng_triad_13,groups,avg_task_eng,seconds
51,0.012953927,0.0144737615,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.012238400059640787,0.5666666666666667
52,0.012953927,0.0153197205,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.01231530542327715,0.5777777777777778
53,0.012953927,0.0153197205,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.01231530542327715,0.5888888888888889
54,0.012953927,0.0153197205,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.01231530542327715,0.6
55,0.012953927,0.0153197205,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.01231530542327715,0.6111111111111112
56,0.012953927,0.0153197205,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.01231530542327715,0.6222222222222222
57,0.012953927,0.0153197205,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.01231530542327715,0.6333333333333333
58,0.012953927,0.0237793135,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.013084359332368057,0.6444444444444445
59,0.012953927,0.0237793135,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.013084359332368057,0.6555555555555556
60,0.012953927,0.0237793135,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.013084359332368057,0.6666666666666667
61,0.012953927,0.028009109999999997,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.013468886286913511,0.6777777777777778
62,0.012953927,0.028009109999999997,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.013468886286913511,0.6888888888888889
63,0.012953927,0.028009109999999997,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.013468886286913511,0.7000000000000001
64,0.012953927,0.032238906,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.013853413196004421,0.7111111111111111
65,0.012953927,0.032238906,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.013853413196004421,0.7222222222222222
66,0.012953927,0.0364687025,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.014237940150549877,0.7333333333333334
67,0.012953927,0.0364687025,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.014237940150549877,0.7444444444444445
68,0.012953927,0.0364687025,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.014237940150549877,0.7555555555555555
69,0.012953927,0.0398525395,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.014545561696004423,0.7666666666666667
70,0.012953927,0.0398525395,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.014545561696004423,0.7777777777777778
71,0.012953927,0.0398525395,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.014545561696004423,0.788888888888889
72,0.012953927,0.044082336,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.014930088650549879,0.8
73,0.012953927,0.044082336,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.014930088650549879,0.8111111111111111
74,0.012953927,0.044082336,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.014930088650549879,0.8222222222222223
75,0.012953927,0.0491580915,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.015391520968731698,0.8333333333333334
76,0.012953927,0.0491580915,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.015391520968731698,0.8444444444444444
77,0.012953927,0.0491580915,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.015391520968731698,0.8555555555555556
78,0.012953927,0.054233847499999994,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.01585295333236806,0.8666666666666667
79,0.012953927,0.054233847499999994,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.01585295333236806,0.8777777777777778
80,0.012953927,0.054233847499999994,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.01585295333236806,0.888888888888889
81,0.012953927,0.059309602999999995,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.01631438565054988,0.9
82,0.012953927,0.059309602999999995,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.01631438565054988,0.9111111111111111
83,0.012953927,0.067769196,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.017083439559640787,0.9222222222222223
84,0.012953927,0.067769196,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.017083439559640787,0.9333333333333333
85,0.012953927,0.067769196,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.017083439559640787,0.9444444444444445
86,0.012953927,0.0787666665,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.018083209605095334,0.9555555555555556
87,0.012953927,0.0787666665,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.018083209605095334,0.9666666666666667
88,0.012953927,0.0787666665,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.018083209605095334,0.9777777777777779
89,0.012953927,0.0910685775,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.01920156515054988,0.9888888888888889
90,0.012953927,0.0910685775,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.01920156515054988,1.0
91,0.012953927,0.0910685775,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.01920156515054988,1.011111111111111
92,0.012953927,0.0995281705,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.019970619059640787,1.0222222222222224
93,0.012953927,0.0995281705,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.019970619059640787,1.0333333333333334
94,0.012953927,0.0995281705,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.019970619059640787,1.0444444444444445
95,0.012953927,0.10544988549999999,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.020508956786913515,1.0555555555555556
96,0.012953927,0.10544988549999999,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.020508956786913515,1.0666666666666667
97,0.012953927,0.1156013965,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.02143182142327715,1.0777777777777777
98,0.012953927,0.1156013965,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.02143182142327715,1.088888888888889
99,0.012953927,0.1156013965,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.02143182142327715,1.1
100,0.012953927,0.12152311149999999,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.021970159150549878,1.1111111111111112
101,0.012953927,0.12152311149999999,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.021970159150549878,1.1222222222222222
102,0.012953927,0.12152311149999999,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.021970159150549878,1.1333333333333333
103,0.012953927,0.12490694849999999,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.02227778069600442,1.1444444444444446
104,0.012953927,0.12490694849999999,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.02227778069600442,1.1555555555555557
105,0.012953927,0.12490694849999999,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.02227778069600442,1.1666666666666667
106,0.012953927,0.128290786,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.022585402286913515,1.1777777777777778
107,0.012953927,0.128290786,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.022585402286913515,1.1888888888888889
108,0.012953927,0.128290786,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.022585402286913515,1.2
109,0.012953927,0.1308286635,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.022816118423277153,1.2111111111111112
110,0.012953927,0.1308286635,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.022816118423277153,1.2222222222222223
111,0.012953927,0.13505846,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.023200645377822605,1.2333333333333334
112,0.012953927,0.13505846,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.023200645377822605,1.2444444444444445
113,0.012953927,0.13505846,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.023200645377822605,1.2555555555555555
114,0.012953927,0.13844229700000002,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.023508266923277156,1.2666666666666666
115,0.012953927,0.13844229700000002,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.023508266923277156,1.277777777777778
116,0.012953927,0.13844229700000002,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.023508266923277156,1.288888888888889
117,0.012953927,0.14182613400000002,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.023815888468731703,1.3
118,0.012953927,0.14182613400000002,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.023815888468731703,1.3111111111111111
119,0.012953927,0.14182613400000002,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.023815888468731703,1.3222222222222222
120,0.012953927,0.14690189,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.024277320832368065,1.3333333333333335
121,0.012953927,0.14690189,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.024277320832368065,1.3444444444444446
122,0.012953927,0.14690189,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.024277320832368065,1.3555555555555556
123,0.012953927,0.14690189,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.024277320832368065,1.3666666666666667
124,0.012953927,0.150285727,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.02458494237782261,1.3777777777777778
125,0.012953927,0.150285727,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.02458494237782261,1.3888888888888888
126,0.012953927,0.150285727,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.02458494237782261,1.4000000000000001
127,0.012953927,0.1519776455,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.024738753150549884,1.4111111111111112
128,0.012953927,0.1519776455,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.024738753150549884,1.4222222222222223
129,0.012953927,0.1519776455,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.024738753150549884,1.4333333333333333
130,0.012953927,0.156207442,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.025123280105095337,1.4444444444444444
131,0.012953927,0.156207442,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.025123280105095337,1.4555555555555557
132,0.012953927,0.156207442,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.025123280105095337,1.4666666666666668
133,0.012953927,0.1578993605,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.02527709087782261,1.4777777777777779
134,0.012953927,0.1578993605,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.02527709087782261,1.488888888888889
135,0.012953927,0.1587453195,0.016869845999999997,0.00802944809719235,8.6014e-05,0.0194392,0.01298815,0.0120452957186828,0.007459758340173501,0.01298815,0.01728885,11,0.025353996241458975,1.5
